Project,Package,Class,Smell,Description,File
camel-language-server,com.github.cameltooling.lsp.internal.completion.modeline,CamelKModelineInsertionTest.YAMLTest,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\test\java\com\github\cameltooling\lsp\internal\completion\modeline\CamelKModelineInsertionTest.java
camel-language-server,com.github.cameltooling.lsp.internal.completion.modeline,CamelKModelineInsertionTest.JavaTest,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation that indicates that the abstraction might not be required. Following fields are declared in this class: ,C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\test\java\com\github\cameltooling\lsp\internal\completion\modeline\CamelKModelineInsertionTest.java
camel-language-server,com.github.cameltooling.lsp.internal.completion.modeline,CamelKModelineInsertionTest.JavaTest,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\test\java\com\github\cameltooling\lsp\internal\completion\modeline\CamelKModelineInsertionTest.java
camel-language-server,com.github.cameltooling.lsp.internal.completion.modeline,CamelKModelineInsertionTest.ModelineAlreadyPresentTest,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation that indicates that the abstraction might not be required. Following fields are declared in this class: ,C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\test\java\com\github\cameltooling\lsp\internal\completion\modeline\CamelKModelineInsertionTest.java
camel-language-server,com.github.cameltooling.lsp.internal.completion.modeline,CamelKModelineInsertionTest.ModelineAlreadyPresentTest,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\test\java\com\github\cameltooling\lsp\internal\completion\modeline\CamelKModelineInsertionTest.java
camel-language-server,com.github.cameltooling.lsp.internal.completion.modeline,CamelKModelineInsertionTest.MidFilePositionTest,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation that indicates that the abstraction might not be required. Following fields are declared in this class: ,C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\test\java\com\github\cameltooling\lsp\internal\completion\modeline\CamelKModelineInsertionTest.java
camel-language-server,com.github.cameltooling.lsp.internal.completion.modeline,CamelKModelineInsertionTest.MidFilePositionTest,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\test\java\com\github\cameltooling\lsp\internal\completion\modeline\CamelKModelineInsertionTest.java
camel-language-server,com.github.cameltooling.lsp.internal.completion.modeline,CamelKModelineInsertionTest.FileType,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation that indicates that the abstraction might not be required. Following fields are declared in this class: extension; completion,C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\test\java\com\github\cameltooling\lsp\internal\completion\modeline\CamelKModelineInsertionTest.java
camel-language-server,com.github.cameltooling.lsp.internal.completion.modeline,CamelKModelineInsertionTest.FileType,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\test\java\com\github\cameltooling\lsp\internal\completion\modeline\CamelKModelineInsertionTest.java
camel-language-server,com.github.cameltooling.lsp.internal.completion.traits,CamelKTraitManager,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: CamelKTraitManager; CamelKModelineTraitDefinition; CamelKModelineTraitOption; CamelKModelineTraitDefinitionProperty,C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\main\java\com\github\cameltooling\lsp\internal\completion\traits\CamelKTraitManager.java
camel-language-server,com.github.cameltooling.lsp.internal.completion.traits,TraitDefinition,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\main\java\com\github\cameltooling\lsp\internal\completion\traits\TraitDefinition.java
camel-language-server,com.github.cameltooling.lsp.internal.completion.traits,TraitProperty,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\main\java\com\github\cameltooling\lsp\internal\completion\traits\TraitProperty.java
camel-language-server,com.github.cameltooling.lsp.internal.definition,DefinitionProcessor,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\main\java\com\github\cameltooling\lsp\internal\definition\DefinitionProcessor.java
camel-language-server,com.github.cameltooling.lsp.internal.diagnostic,CamelKModelineDiagnosticService,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): DiagnosticService,C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\main\java\com\github\cameltooling\lsp\internal\diagnostic\CamelKModelineDiagnosticService.java
camel-language-server,com.github.cameltooling.lsp.internal.diagnostic,ConfigurationPropertiesDiagnosticService,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): DiagnosticService,C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\main\java\com\github\cameltooling\lsp\internal\diagnostic\ConfigurationPropertiesDiagnosticService.java
camel-language-server,com.github.cameltooling.lsp.internal.diagnostic,ConnectedModeDiagnosticService,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): DiagnosticService,C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\main\java\com\github\cameltooling\lsp\internal\diagnostic\ConnectedModeDiagnosticService.java
camel-language-server,com.github.cameltooling.lsp.internal.diagnostic,DiagnosticRunner,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\main\java\com\github\cameltooling\lsp\internal\diagnostic\DiagnosticRunner.java
camel-language-server,com.github.cameltooling.lsp.internal.diagnostic,DiagnosticService,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: APACHE_CAMEL_VALIDATION; LOGGER; ERROR_CODE_UNKNOWN_PROPERTIES; ERROR_CODE_INVALID_ENUM; camelCatalog,C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\main\java\com\github\cameltooling\lsp\internal\diagnostic\DiagnosticService.java
camel-language-server,com.github.cameltooling.lsp.internal.diagnostic,EndpointDiagnosticService,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): DiagnosticService,C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\main\java\com\github\cameltooling\lsp\internal\diagnostic\EndpointDiagnosticService.java
camel-language-server,com.github.cameltooling.lsp.internal.diagnostic,CamelKModelineDiagnosticTest,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractDiagnosticTest,C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\test\java\com\github\cameltooling\lsp\internal\diagnostic\CamelKModelineDiagnosticTest.java
camel-language-server,com.github.cameltooling.lsp.internal.documentsymbol,DocumentSymbolJavaProcessor,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\main\java\com\github\cameltooling\lsp\internal\documentsymbol\DocumentSymbolJavaProcessor.java
camel-language-server,com.github.cameltooling.lsp.internal.documentsymbol,DocumentSymbolJavaProcessor,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractDocumentSymbolProcessor,C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\main\java\com\github\cameltooling\lsp\internal\documentsymbol\DocumentSymbolJavaProcessor.java
camel-language-server,com.github.cameltooling.lsp.internal.documentsymbol,DocumentSymbolProcessor,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\main\java\com\github\cameltooling\lsp\internal\documentsymbol\DocumentSymbolProcessor.java
camel-language-server,com.github.cameltooling.lsp.internal.documentsymbol,DocumentSymbolXMLProcessor,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\main\java\com\github\cameltooling\lsp\internal\documentsymbol\DocumentSymbolXMLProcessor.java
camel-language-server,com.github.cameltooling.lsp.internal.documentsymbol,DocumentSymbolXMLProcessor,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractDocumentSymbolProcessor,C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\main\java\com\github\cameltooling\lsp\internal\documentsymbol\DocumentSymbolXMLProcessor.java
camel-language-server,com.github.cameltooling.lsp.internal.folding,FoldingRangeProcessor,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\main\java\com\github\cameltooling\lsp\internal\folding\FoldingRangeProcessor.java
camel-language-server,com.github.cameltooling.lsp.internal.hover,CamelKModelineHoverProcessor,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\main\java\com\github\cameltooling\lsp\internal\hover\CamelKModelineHoverProcessor.java
camel-language-server,com.github.cameltooling.lsp.internal.hover,CamelPropertiesFileHoverProcessor,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\main\java\com\github\cameltooling\lsp\internal\hover\CamelPropertiesFileHoverProcessor.java
camel-language-server,com.github.cameltooling.lsp.internal.hover,CamelURIHoverFuture,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\main\java\com\github\cameltooling\lsp\internal\hover\CamelURIHoverFuture.java
camel-language-server,com.github.cameltooling.lsp.internal.hover,CamelURIHoverProcessor,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\main\java\com\github\cameltooling\lsp\internal\hover\CamelURIHoverProcessor.java
camel-language-server,com.github.cameltooling.lsp.internal.hover,KameletHoverTest,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\test\java\com\github\cameltooling\lsp\internal\hover\KameletHoverTest.java
camel-language-server,com.github.cameltooling.lsp.internal.instancemodel,CamelComponentAndPathUriInstance,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: CamelComponentAndPathUriInstance; CamelURIInstance; CamelUriElementInstance; PathParamURIInstance; CompletionResolverUtils; ParserXMLFileHelper; ReferenceUtils; CamelComponentURIInstance,C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\main\java\com\github\cameltooling\lsp\internal\instancemodel\CamelComponentAndPathUriInstance.java
camel-language-server,com.github.cameltooling.lsp.internal.instancemodel,CamelUriElementInstance,Cyclic Hierarchy,The tool detected the smell in this class because the class depends on one of its subclasses (creating cycle in the hierarchy). The class is dependent on the following subclass: CamelURIInstance,C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\main\java\com\github\cameltooling\lsp\internal\instancemodel\CamelUriElementInstance.java
camel-language-server,com.github.cameltooling.lsp.internal.instancemodel,ComponentNameConstants,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: COMPONENT_NAME_KAMELET; COMPONENT_NAME_KNATIVE; COMPONENT_NAME_TWITTER_SEARCH,C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\main\java\com\github\cameltooling\lsp\internal\instancemodel\ComponentNameConstants.java
camel-language-server,com.github.cameltooling.lsp.internal.instancemodel,ILineRangeDefineable,Wide Hierarchy,The tool detected the smell in this class because the number of children for the class is large. This class has following sub-classes: CamelUriElementInstance; CamelComponentNamePropertyInstance; CamelComponentParameterPropertyInstance; CamelComponentPropertyKey; CamelGroupPropertyKey; CamelPropertyEntryInstance; CamelPropertyKeyInstance; CamelPropertyValueInstance; CamelKModeline; CamelKModelineOption; ICamelKModelineOptionValue,C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\main\java\com\github\cameltooling\lsp\internal\instancemodel\ILineRangeDefineable.java
camel-language-server,com.github.cameltooling.lsp.internal.instancemodel,KnativeCompletionProvider,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\main\java\com\github\cameltooling\lsp\internal\instancemodel\KnativeCompletionProvider.java
camel-language-server,com.github.cameltooling.lsp.internal.instancemodel,OptionParamKeyURIInstance,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: OptionParamURIInstance; OptionParamKeyURIInstance; OptionParamValueURIInstance,C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\main\java\com\github\cameltooling\lsp\internal\instancemodel\OptionParamKeyURIInstance.java
camel-language-server,com.github.cameltooling.lsp.internal.instancemodel,OptionParamURIInstance,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: INVALID_URI_OPTION; key; value; camelURIInstance,C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\main\java\com\github\cameltooling\lsp\internal\instancemodel\OptionParamURIInstance.java
camel-language-server,com.github.cameltooling.lsp.internal.instancemodel,PropertiesDSLModelHelper,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\main\java\com\github\cameltooling\lsp\internal\instancemodel\PropertiesDSLModelHelper.java
camel-language-server,com.github.cameltooling.lsp.internal.instancemodel,YamlDSLModelHelper,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\main\java\com\github\cameltooling\lsp\internal\instancemodel\YamlDSLModelHelper.java
camel-language-server,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile,CamelComponentNamePropertyInstance,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: CamelGroupPropertyKey; CamelPropertyKeyInstance; CamelComponentPropertyKey; CamelComponentNamePropertyInstance; CamelComponentParameterPropertyInstance; CamelPropertyValueInstance; CamelPropertyEntryInstance,C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\main\java\com\github\cameltooling\lsp\internal\instancemodel\propertiesfile\CamelComponentNamePropertyInstance.java
camel-language-server,com.github.cameltooling.lsp.internal.instancemodel.propertiesfile,DashedCaseDetector,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\main\java\com\github\cameltooling\lsp\internal\instancemodel\propertiesfile\DashedCaseDetector.java
camel-language-server,com.github.cameltooling.lsp.internal.modelinemodel,CamelKModelineConfigOption,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\main\java\com\github\cameltooling\lsp\internal\modelinemodel\CamelKModelineConfigOption.java
camel-language-server,com.github.cameltooling.lsp.internal.modelinemodel,CamelKModelineDependencyOption,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\main\java\com\github\cameltooling\lsp\internal\modelinemodel\CamelKModelineDependencyOption.java
camel-language-server,com.github.cameltooling.lsp.internal.modelinemodel,CamelKModelineOpenAPIOption,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\main\java\com\github\cameltooling\lsp\internal\modelinemodel\CamelKModelineOpenAPIOption.java
camel-language-server,com.github.cameltooling.lsp.internal.modelinemodel,CamelKModelineOpenAPIOption,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): CamelKModelineLocalResourceRelatedOption,C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\main\java\com\github\cameltooling\lsp\internal\modelinemodel\CamelKModelineOpenAPIOption.java
camel-language-server,com.github.cameltooling.lsp.internal.modelinemodel,CamelKModelinePropertyDashFileOption,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\main\java\com\github\cameltooling\lsp\internal\modelinemodel\CamelKModelinePropertyDashFileOption.java
camel-language-server,com.github.cameltooling.lsp.internal.modelinemodel,CamelKModelinePropertyDashFileOption,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): CamelKModelineLocalResourceRelatedOption,C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\main\java\com\github\cameltooling\lsp\internal\modelinemodel\CamelKModelinePropertyDashFileOption.java
camel-language-server,com.github.cameltooling.lsp.internal.modelinemodel,CamelKModelinePropertyFileOption,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): CamelKModelineLocalResourceRelatedOption,C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\main\java\com\github\cameltooling\lsp\internal\modelinemodel\CamelKModelinePropertyFileOption.java
camel-language-server,com.github.cameltooling.lsp.internal.modelinemodel,CamelKModelinePropertyOption,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\main\java\com\github\cameltooling\lsp\internal\modelinemodel\CamelKModelinePropertyOption.java
camel-language-server,com.github.cameltooling.lsp.internal.modelinemodel,CamelKModelineResourceFileOption,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): CamelKModelineLocalResourceRelatedOption,C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\main\java\com\github\cameltooling\lsp\internal\modelinemodel\CamelKModelineResourceFileOption.java
camel-language-server,com.github.cameltooling.lsp.internal.modelinemodel,CamelKModelineResourceOption,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\main\java\com\github\cameltooling\lsp\internal\modelinemodel\CamelKModelineResourceOption.java
camel-language-server,com.github.cameltooling.lsp.internal.modelinemodel,CamelKModelineTraitDefinition,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: CamelKTraitManager; CamelKModelineTraitDefinition; CamelKModelineTraitOption; CamelKModelineTraitDefinitionProperty,C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\main\java\com\github\cameltooling\lsp\internal\modelinemodel\CamelKModelineTraitDefinition.java
camel-language-server,com.github.cameltooling.lsp.internal.modelinemodel,GenericCamelKModelineOptionValue,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\main\java\com\github\cameltooling\lsp\internal\modelinemodel\GenericCamelKModelineOptionValue.java
camel-language-server,com.github.cameltooling.lsp.internal.modelinemodel,ICamelKModelineOptionValue,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): ILineRangeDefineable,C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\main\java\com\github\cameltooling\lsp\internal\modelinemodel\ICamelKModelineOptionValue.java
camel-language-server,com.github.cameltooling.lsp.internal.parser,CamelKModelineInsertionParser,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\main\java\com\github\cameltooling\lsp\internal\parser\CamelKModelineInsertionParser.java
camel-language-server,com.github.cameltooling.lsp.internal.parser,CamelKModelineParser,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: MODELINE_LIKE_CAMEL_K; MODELINE_LIKE_CAMEL_K_YAML; MODELINE_LIKE_CAMEL_K_XML,C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\main\java\com\github\cameltooling\lsp\internal\parser\CamelKModelineParser.java
camel-language-server,com.github.cameltooling.lsp.internal.parser,CamelYamlDSLParser,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: URI_KEY; REST_KEY; FROM_KEY; TO_KEY,C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\main\java\com\github\cameltooling\lsp\internal\parser\CamelYamlDSLParser.java
camel-language-server,com.github.cameltooling.lsp.internal.parser,NoopErrorHandler,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\main\java\com\github\cameltooling\lsp\internal\parser\NoopErrorHandler.java
camel-language-server,com.github.cameltooling.lsp.internal.parser,ParserFileHelperFactory,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: ParserFileHelperFactory; ParserChainOfResponsibility; Parser; XMLFileParser,C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\main\java\com\github\cameltooling\lsp\internal\parser\ParserFileHelperFactory.java
camel-language-server,com.github.cameltooling.lsp.internal.parser,ParserXMLFileHelper,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: CamelComponentAndPathUriInstance; CamelURIInstance; CamelUriElementInstance; PathParamURIInstance; CompletionResolverUtils; ParserXMLFileHelper; ReferenceUtils; CamelComponentURIInstance,C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\main\java\com\github\cameltooling\lsp\internal\parser\ParserXMLFileHelper.java
camel-language-server,com.github.cameltooling.lsp.internal.parser.fileparserhelper,CamelYamlDSLFileParser,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\main\java\com\github\cameltooling\lsp\internal\parser\fileparserhelper\CamelYamlDSLFileParser.java
camel-language-server,com.github.cameltooling.lsp.internal.parser.fileparserhelper,JavaFileParser,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\main\java\com\github\cameltooling\lsp\internal\parser\fileparserhelper\JavaFileParser.java
camel-language-server,com.github.cameltooling.lsp.internal.parser.fileparserhelper,Parser,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: ParserFileHelperFactory; ParserChainOfResponsibility; Parser; XMLFileParser,C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\main\java\com\github\cameltooling\lsp\internal\parser\fileparserhelper\Parser.java
camel-language-server,com.github.cameltooling.lsp.internal.references,ReferencesProcessor,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\main\java\com\github\cameltooling\lsp\internal\references\ReferencesProcessor.java
camel-language-server,com.github.cameltooling.lsp.internal.settings,SettingsManager,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: CAMEL_CATALOG_VERSION; TOP_LEVEL_SETTINGS_ID; EXTRA_COMPONENTS; CATALOG_RUNTIME_PROVIDER; KAKFA_CONNECTION_URL; textDocumentService; kafkaConnectionUrl; mardownSupport,C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\main\java\com\github\cameltooling\lsp\internal\settings\SettingsManager.java
camel-language-server,com.github.cameltooling.lsp.internal.settings,SettingsManager,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: CamelLanguageServer; SettingsManager; CamelTextDocumentService,C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\main\java\com\github\cameltooling\lsp\internal\settings\SettingsManager.java
camel-language-server,com.github.cameltooling.lsp.internal.telemetry,InitializationTelemetryInfo,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: JVM_MEMORY_MAX; JVM_MEMORY_TOTAL; JVM_MEMORY_FREE; JVM_IS_NATIVE_IMAGE; JVM_RUNTIME; JVM_VERSION; JVM_NAME; SERVER_VERSION_NUMBER,C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\main\java\com\github\cameltooling\lsp\internal\telemetry\InitializationTelemetryInfo.java
camel-language-server,com.github.cameltooling.lsp.internal.telemetry,JVM,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: OS; Platform; JVM,C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\main\java\com\github\cameltooling\lsp\internal\telemetry\JVM.java
camel-language-server,com.github.cameltooling.lsp.internal.telemetry,TelemetryEvent,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: name; properties,C:\Dalhousie\ASD (5308)\Assignment 1\camel-language-server\src\main\java\com\github\cameltooling\lsp\internal\telemetry\TelemetryEvent.java
